#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GAPDH	SLC2A3	9606.ENSP00000229239	9606.ENSP00000075120	0.052	0	0	0	0	0	0	0.491	0.497
GAPDH	TNFRSF1A	9606.ENSP00000229239	9606.ENSP00000162749	0	0	0	0	0.065	0	0	0.518	0.530
GAPDH	PYGM	9606.ENSP00000229239	9606.ENSP00000164139	0.076	0	0	0	0.147	0.088	0	0.348	0.469
GAPDH	TNS1	9606.ENSP00000229239	9606.ENSP00000171887	0.046	0	0	0	0.065	0	0	0.425	0.443
GAPDH	NGFR	9606.ENSP00000229239	9606.ENSP00000172229	0	0	0	0	0	0	0	0.456	0.456
GAPDH	ITGB4	9606.ENSP00000229239	9606.ENSP00000200181	0	0	0	0	0.063	0	0	0.391	0.404
GAPDH	PYGL	9606.ENSP00000229239	9606.ENSP00000216392	0.076	0	0	0	0.147	0.088	0	0.328	0.452
GAPDH	NFKBIA	9606.ENSP00000229239	9606.ENSP00000216797	0	0	0	0	0	0.076	0	0.746	0.755
GAPDH	TBL1X	9606.ENSP00000229239	9606.ENSP00000217964	0	0	0	0	0.063	0	0	0.533	0.544
GAPDH	TGFB1	9606.ENSP00000229239	9606.ENSP00000221930	0	0	0	0	0	0	0	0.549	0.549
GAPDH	NAMPT	9606.ENSP00000229239	9606.ENSP00000222553	0.076	0	0	0	0.044	0	0	0.661	0.674
GAPDH	PPIF	9606.ENSP00000229239	9606.ENSP00000225174	0	0	0	0	0.088	0.167	0	0.472	0.564
GAPDH	SPI1	9606.ENSP00000229239	9606.ENSP00000227163	0	0	0	0	0	0	0	0.470	0.470
GAPDH	GLI1	9606.ENSP00000229239	9606.ENSP00000228682	0	0	0	0	0	0	0	0.575	0.575
GAPDH	UBR2	9606.ENSP00000229239	9606.ENSP00000361990	0	0	0	0	0.081	0	0	0.377	0.403
GAPDH	SLC9A1	9606.ENSP00000229239	9606.ENSP00000263980	0	0	0	0	0	0	0	0.403	0.403
GAPDH	LCP1	9606.ENSP00000229239	9606.ENSP00000381581	0	0	0	0	0.052	0.078	0	0.373	0.404
GAPDH	TGFBI	9606.ENSP00000229239	9606.ENSP00000416330	0	0	0	0	0.062	0	0	0.393	0.406
GAPDH	IL1RN	9606.ENSP00000229239	9606.ENSP00000259206	0	0	0	0	0	0	0	0.406	0.406
GAPDH	MX2	9606.ENSP00000229239	9606.ENSP00000333657	0	0	0	0	0	0.092	0	0.373	0.406
GAPDH	LATS2	9606.ENSP00000229239	9606.ENSP00000372035	0	0	0	0	0	0	0	0.406	0.406
GAPDH	VASP	9606.ENSP00000229239	9606.ENSP00000245932	0	0	0	0	0	0	0	0.406	0.406
GAPDH	RNASEL	9606.ENSP00000229239	9606.ENSP00000356530	0	0	0	0	0	0.124	0	0.352	0.408
GAPDH	NOD2	9606.ENSP00000229239	9606.ENSP00000300589	0	0	0	0	0.053	0	0	0.402	0.410
GAPDH	HYAL2	9606.ENSP00000229239	9606.ENSP00000401853	0	0	0	0	0.064	0	0	0.398	0.412
GAPDH	ZFP36	9606.ENSP00000229239	9606.ENSP00000469647	0	0	0	0	0.062	0.102	0	0.360	0.413
GAPDH	GK	9606.ENSP00000229239	9606.ENSP00000401720	0.051	0	0	0	0.063	0.059	0	0.383	0.415
GAPDH	IL6R	9606.ENSP00000229239	9606.ENSP00000357470	0	0	0	0	0	0	0	0.417	0.416
GAPDH	TNFSF10	9606.ENSP00000229239	9606.ENSP00000241261	0	0	0	0	0	0	0	0.417	0.416
GAPDH	MSN	9606.ENSP00000229239	9606.ENSP00000353408	0	0	0	0	0.062	0	0	0.405	0.418
GAPDH	LYN	9606.ENSP00000229239	9606.ENSP00000428924	0	0	0	0	0	0.065	0	0.408	0.423
GAPDH	PCBP1	9606.ENSP00000229239	9606.ENSP00000305556	0	0	0	0	0.219	0	0	0.298	0.428
GAPDH	RHOB	9606.ENSP00000229239	9606.ENSP00000272233	0	0	0	0	0.062	0.062	0	0.404	0.430
GAPDH	NCF2	9606.ENSP00000229239	9606.ENSP00000356505	0	0	0	0	0	0	0	0.434	0.434
GAPDH	TFEB	9606.ENSP00000229239	9606.ENSP00000351742	0	0	0	0	0	0	0	0.435	0.435
GAPDH	TLR6	9606.ENSP00000229239	9606.ENSP00000389600	0	0	0	0	0	0.104	0	0.396	0.436
GAPDH	SLC16A3	9606.ENSP00000229239	9606.ENSP00000463978	0	0	0	0	0.063	0	0	0.424	0.437
GAPDH	TLR8	9606.ENSP00000229239	9606.ENSP00000312082	0	0	0	0	0	0.104	0	0.399	0.439
GAPDH	ID1	9606.ENSP00000229239	9606.ENSP00000365280	0	0	0	0	0.069	0	0	0.424	0.440
GAPDH	VDR	9606.ENSP00000229239	9606.ENSP00000447173	0	0	0	0	0	0.056	0	0.432	0.441
GAPDH	SRA1	9606.ENSP00000229239	9606.ENSP00000337513	0	0	0	0	0.091	0.357	0	0.122	0.442
GAPDH	PRKCD	9606.ENSP00000229239	9606.ENSP00000378217	0	0	0	0	0	0	0	0.450	0.450
GAPDH	H3F3B	9606.ENSP00000229239	9606.ENSP00000254810	0	0	0	0	0.062	0	0	0.438	0.450
GAPDH	RAC2	9606.ENSP00000229239	9606.ENSP00000249071	0	0	0	0	0.063	0.062	0	0.429	0.454
GAPDH	VCAN	9606.ENSP00000229239	9606.ENSP00000265077	0	0	0	0	0	0	0	0.456	0.456
GAPDH	RYR2	9606.ENSP00000229239	9606.ENSP00000355533	0	0	0	0	0	0	0	0.456	0.456
GAPDH	GNAQ	9606.ENSP00000229239	9606.ENSP00000286548	0	0	0	0	0	0.144	0	0.392	0.457
GAPDH	IFNAR1	9606.ENSP00000229239	9606.ENSP00000270139	0	0	0	0	0	0	0	0.459	0.459
GAPDH	GLI3	9606.ENSP00000229239	9606.ENSP00000379258	0	0	0	0	0	0	0	0.460	0.460
GAPDH	PPP1R9B	9606.ENSP00000229239	9606.ENSP00000478767	0	0	0	0	0	0.347	0	0.215	0.465
GAPDH	PLAU	9606.ENSP00000229239	9606.ENSP00000361850	0	0	0	0	0	0.059	0	0.455	0.465
GAPDH	ITGA5	9606.ENSP00000229239	9606.ENSP00000293379	0	0	0	0	0	0	0	0.465	0.465
GAPDH	RPS6KA1	9606.ENSP00000229239	9606.ENSP00000435412	0	0	0	0	0.062	0	0	0.455	0.466
GAPDH	SELL	9606.ENSP00000229239	9606.ENSP00000236147	0	0	0	0	0	0	0	0.467	0.467
GAPDH	PNPLA2	9606.ENSP00000229239	9606.ENSP00000337701	0	0	0	0	0	0	0	0.468	0.468
GAPDH	RAC1	9606.ENSP00000229239	9606.ENSP00000348461	0	0	0	0	0.098	0.062	0	0.428	0.474
GAPDH	S100A4	9606.ENSP00000229239	9606.ENSP00000357705	0	0	0	0	0.057	0	0	0.468	0.476
GAPDH	RAB5A	9606.ENSP00000229239	9606.ENSP00000273047	0	0	0	0	0.046	0	0	0.473	0.476
GAPDH	IL1R1	9606.ENSP00000229239	9606.ENSP00000386380	0	0	0	0	0	0	0	0.476	0.476
GAPDH	SYK	9606.ENSP00000229239	9606.ENSP00000364907	0	0	0	0	0	0.068	0	0.463	0.478
GAPDH	MMP25	9606.ENSP00000229239	9606.ENSP00000337816	0	0	0	0	0	0	0	0.481	0.481
GAPDH	KDM6B	9606.ENSP00000229239	9606.ENSP00000254846	0.083	0	0	0	0.066	0.067	0	0.429	0.482
GAPDH	UBA1	9606.ENSP00000229239	9606.ENSP00000338413	0	0	0	0	0.191	0.070	0	0.367	0.483
GAPDH	NFKB2	9606.ENSP00000229239	9606.ENSP00000358983	0	0	0	0	0	0.076	0	0.465	0.484
GAPDH	RAB7A	9606.ENSP00000229239	9606.ENSP00000265062	0	0	0	0	0.062	0	0	0.476	0.487
GAPDH	TLR1	9606.ENSP00000229239	9606.ENSP00000354932	0	0	0	0	0	0.104	0	0.460	0.495
GAPDH	PFKFB3	9606.ENSP00000229239	9606.ENSP00000443319	0.071	0.030	0	0	0	0	0	0.482	0.498
GAPDH	HIST2H2AA	9606.ENSP00000229239	9606.ENSP00000358155	0	0	0	0	0	0	0	0.500	0.500
GAPDH	TUBA4A	9606.ENSP00000229239	9606.ENSP00000248437	0	0	0	0	0.058	0.058	0	0.483	0.501
GAPDH	NOTCH2	9606.ENSP00000229239	9606.ENSP00000256646	0	0	0	0	0.062	0	0	0.493	0.504
GAPDH	PRMT5	9606.ENSP00000229239	9606.ENSP00000319169	0	0	0	0	0.121	0.184	0	0.364	0.504
GAPDH	NCF1	9606.ENSP00000229239	9606.ENSP00000289473	0	0	0	0	0	0	0	0.505	0.505
GAPDH	GRB2	9606.ENSP00000229239	9606.ENSP00000376345	0	0	0	0	0	0.184	0	0.419	0.505
GAPDH	HSPA1B	9606.ENSP00000229239	9606.ENSP00000364801	0.046	0	0	0	0.082	0.219	0	0.363	0.506
GAPDH	HEY1	9606.ENSP00000229239	9606.ENSP00000338272	0	0	0	0	0	0	0	0.515	0.515
GAPDH	HDAC4	9606.ENSP00000229239	9606.ENSP00000264606	0	0	0	0	0.063	0.106	0	0.469	0.516
GAPDH	STAT5B	9606.ENSP00000229239	9606.ENSP00000293328	0	0	0	0	0	0	0	0.520	0.520
GAPDH	IRF1	9606.ENSP00000229239	9606.ENSP00000245414	0	0	0	0	0	0	0	0.524	0.524
GAPDH	TGFBR2	9606.ENSP00000229239	9606.ENSP00000351905	0	0	0	0	0	0.065	0	0.513	0.525
GAPDH	LAMP2	9606.ENSP00000229239	9606.ENSP00000408411	0	0	0	0	0	0	0	0.526	0.526
GAPDH	TSG101	9606.ENSP00000229239	9606.ENSP00000251968	0	0	0	0	0.047	0	0	0.524	0.527
GAPDH	SGK1	9606.ENSP00000229239	9606.ENSP00000356832	0	0	0	0	0	0.162	0	0.458	0.527
GAPDH	RBPJ	9606.ENSP00000229239	9606.ENSP00000345206	0	0	0	0	0	0.176	0	0.456	0.532
GAPDH	SP1	9606.ENSP00000229239	9606.ENSP00000329357	0	0	0	0	0.059	0	0	0.526	0.535
GAPDH	RAF1	9606.ENSP00000229239	9606.ENSP00000251849	0	0	0	0	0.062	0.065	0	0.514	0.536
GAPDH	TET2	9606.ENSP00000229239	9606.ENSP00000442788	0	0	0	0	0	0.270	0	0.391	0.536
GAPDH	UPF1	9606.ENSP00000229239	9606.ENSP00000470142	0	0	0	0	0.171	0.060	0	0.455	0.538
GAPDH	PSEN1	9606.ENSP00000229239	9606.ENSP00000326366	0	0	0	0	0.099	0	0	0.514	0.543
GAPDH	MFN2	9606.ENSP00000229239	9606.ENSP00000235329	0	0	0	0	0.062	0.076	0	0.517	0.545
GAPDH	TUBB4B	9606.ENSP00000229239	9606.ENSP00000341289	0	0	0	0	0.268	0.071	0	0.390	0.549
GAPDH	JAG1	9606.ENSP00000229239	9606.ENSP00000254958	0	0	0	0	0.062	0	0	0.539	0.549
GAPDH	MAPK14	9606.ENSP00000229239	9606.ENSP00000229795	0	0	0	0	0	0.056	0	0.545	0.552
GAPDH	PSMD4	9606.ENSP00000229239	9606.ENSP00000357879	0	0	0	0	0.244	0.154	0	0.357	0.553
GAPDH	STAT5A	9606.ENSP00000229239	9606.ENSP00000341208	0	0	0	0	0	0	0	0.556	0.556
GAPDH	SIRT7	9606.ENSP00000229239	9606.ENSP00000329466	0	0	0	0	0.062	0.154	0	0.490	0.559
GAPDH	SOCS3	9606.ENSP00000229239	9606.ENSP00000330341	0	0	0	0	0	0	0	0.561	0.561
GAPDH	MBP	9606.ENSP00000229239	9606.ENSP00000380958	0	0	0	0	0	0	0	0.562	0.562
GAPDH	TLR9	9606.ENSP00000229239	9606.ENSP00000353874	0	0	0	0	0	0.104	0	0.531	0.562
GAPDH	PXN	9606.ENSP00000229239	9606.ENSP00000267257	0	0	0	0	0.073	0	0	0.552	0.567
GAPDH	TIMP2	9606.ENSP00000229239	9606.ENSP00000262768	0	0	0	0	0.063	0	0	0.561	0.571
GAPDH	LRRK2	9606.ENSP00000229239	9606.ENSP00000298910	0	0	0	0	0	0.352	0	0.375	0.578
GAPDH	HSPA6	9606.ENSP00000229239	9606.ENSP00000310219	0.046	0	0	0	0.218	0.180	0	0.391	0.578
GAPDH	HMGCR	9606.ENSP00000229239	9606.ENSP00000287936	0	0	0	0	0	0	0	0.584	0.584
GAPDH	MAP3K5	9606.ENSP00000229239	9606.ENSP00000351908	0	0	0	0	0	0.270	0	0.459	0.588
GAPDH	HIST1H4F	9606.ENSP00000229239	9606.ENSP00000244537	0	0	0	0	0.063	0	0	0.581	0.591
GAPDH	NFE2L2	9606.ENSP00000229239	9606.ENSP00000380252	0	0	0	0	0	0	0	0.596	0.596
GAPDH	PRTFDC1	9606.ENSP00000229239	9606.ENSP00000318602	0	0	0	0	0.151	0	0	0.545	0.597
GAPDH	MYD88	9606.ENSP00000229239	9606.ENSP00000401399	0	0	0	0	0.047	0	0	0.612	0.614
GAPDH	VIM	9606.ENSP00000229239	9606.ENSP00000446007	0	0	0	0	0.052	0	0	0.612	0.616
GAPDH	IGF1R	9606.ENSP00000229239	9606.ENSP00000268035	0	0	0	0	0	0.065	0	0.618	0.627
GAPDH	LAMP1	9606.ENSP00000229239	9606.ENSP00000333298	0	0	0	0	0	0	0	0.630	0.630
GAPDH	ITGAX	9606.ENSP00000229239	9606.ENSP00000454623	0	0	0	0	0	0	0	0.634	0.634
GAPDH	TUBB2A	9606.ENSP00000229239	9606.ENSP00000369703	0	0	0	0	0.097	0.071	0	0.600	0.636
GAPDH	HK2	9606.ENSP00000229239	9606.ENSP00000290573	0	0	0	0	0.087	0	0	0.635	0.653
GAPDH	YBX1	9606.ENSP00000229239	9606.ENSP00000361626	0	0	0	0	0.173	0.349	0	0.434	0.669
GAPDH	TUBA1A	9606.ENSP00000229239	9606.ENSP00000301071	0	0	0	0	0.170	0.271	0	0.497	0.670
GAPDH	RHOA	9606.ENSP00000229239	9606.ENSP00000400175	0	0	0	0	0.108	0.062	0	0.645	0.677
GAPDH	SQSTM1	9606.ENSP00000229239	9606.ENSP00000374455	0	0	0	0	0	0.098	0	0.658	0.678
GAPDH	SPP1	9606.ENSP00000229239	9606.ENSP00000378517	0	0	0	0	0	0	0	0.687	0.687
GAPDH	PTGS2	9606.ENSP00000229239	9606.ENSP00000356438	0	0	0	0	0.051	0	0	0.687	0.690
GAPDH	NOTCH1	9606.ENSP00000229239	9606.ENSP00000277541	0	0	0	0	0.062	0	0	0.685	0.692
GAPDH	ITGAM	9606.ENSP00000229239	9606.ENSP00000441691	0	0	0	0	0	0	0	0.709	0.709
GAPDH	NLRP3	9606.ENSP00000229239	9606.ENSP00000337383	0	0	0	0	0	0	0	0.709	0.709
GAPDH	GSK3B	9606.ENSP00000229239	9606.ENSP00000324806	0	0	0	0	0.088	0.151	0	0.655	0.710
GAPDH	PTPRC	9606.ENSP00000229239	9606.ENSP00000411355	0	0	0	0	0	0	0	0.716	0.716
GAPDH	S100A8	9606.ENSP00000229239	9606.ENSP00000357722	0	0	0	0	0	0.547	0	0.413	0.722
GAPDH	GLUL	9606.ENSP00000229239	9606.ENSP00000307900	0.111	0	0	0	0.081	0.056	0	0.685	0.724
GAPDH	HSPA1A	9606.ENSP00000229239	9606.ENSP00000364802	0.046	0	0	0	0.082	0.219	0	0.653	0.731
GAPDH	TLR4	9606.ENSP00000229239	9606.ENSP00000363089	0	0	0	0	0	0.104	0	0.713	0.732
GAPDH	PTEN	9606.ENSP00000229239	9606.ENSP00000361021	0.046	0	0	0	0.076	0	0	0.721	0.733
GAPDH	MCL1	9606.ENSP00000229239	9606.ENSP00000358022	0	0	0	0	0	0.270	0	0.654	0.737
GAPDH	PECAM1	9606.ENSP00000229239	9606.ENSP00000457421	0	0	0	0	0	0	0	0.739	0.739
GAPDH	UBC	9606.ENSP00000229239	9606.ENSP00000441543	0	0	0	0	0.312	0.171	0	0.583	0.741
GAPDH	SOD2	9606.ENSP00000229239	9606.ENSP00000446252	0.185	0	0	0	0.082	0	0	0.689	0.747
GAPDH	ICAM1	9606.ENSP00000229239	9606.ENSP00000264832	0	0	0	0	0	0.063	0	0.747	0.753
GAPDH	MAP1LC3B	9606.ENSP00000229239	9606.ENSP00000268607	0	0	0	0	0.132	0.094	0	0.713	0.754
GAPDH	PGD	9606.ENSP00000229239	9606.ENSP00000270776	0	0	0	0	0.151	0.499	0	0.474	0.757
GAPDH	STAT3	9606.ENSP00000229239	9606.ENSP00000264657	0	0	0	0	0	0	0	0.761	0.761
GAPDH	MMP9	9606.ENSP00000229239	9606.ENSP00000361405	0	0	0	0	0	0	0	0.768	0.768
GAPDH	TXNRD1	9606.ENSP00000229239	9606.ENSP00000434516	0.285	0	0	0	0.236	0	0	0.644	0.788
GAPDH	PLAUR	9606.ENSP00000229239	9606.ENSP00000339328	0	0	0	0	0	0	0	0.814	0.814
GAPDH	MAPK3	9606.ENSP00000229239	9606.ENSP00000263025	0	0	0	0	0	0.104	0	0.815	0.827
GAPDH	PGAM1	9606.ENSP00000229239	9606.ENSP00000359991	0	0	0	0	0.567	0.502	0	0.640	0.915
GAPDH	RILPL1	9606.ENSP00000229239	9606.ENSP00000366070	0	0	0	0	0	0.154	0	0.910	0.921
GAPDH	TALDO1	9606.ENSP00000229239	9606.ENSP00000321259	0.117	0	0	0	0.183	0	0.800	0.682	0.948
GAPDH	S100A12	9606.ENSP00000229239	9606.ENSP00000357726	0	0	0	0	0	0.941	0	0.234	0.952
GAPDH	SNCA	9606.ENSP00000229239	9606.ENSP00000338345	0	0	0	0	0.062	0.280	0	0.935	0.952
GAPDH	TKT	9606.ENSP00000229239	9606.ENSP00000391481	0.111	0	0	0	0.142	0.425	0.800	0.633	0.962
GAPDH	PKM	9606.ENSP00000229239	9606.ENSP00000320171	0.135	0	0	0	0.705	0.494	0	0.765	0.965
GAPDH	RAB2A	9606.ENSP00000229239	9606.ENSP00000262646	0	0	0	0	0.060	0.226	0	0.975	0.980
GAPDH	SIAH1	9606.ENSP00000229239	9606.ENSP00000349156	0	0	0	0	0.062	0.793	0	0.989	0.997
GAPDH	PGK1	9606.ENSP00000229239	9606.ENSP00000362413	0.135	0.009	0	0	0.598	0.917	0.900	0.807	0.999
GAS7	TNS1	9606.ENSP00000407552	9606.ENSP00000171887	0	0	0	0	0.076	0.212	0	0.303	0.448
GAS7	MLLT1	9606.ENSP00000407552	9606.ENSP00000252674	0	0	0	0	0	0	0	0.543	0.543
GAS7	LACTB	9606.ENSP00000407552	9606.ENSP00000261893	0	0	0	0	0	0	0	0.623	0.623
GAS7	PACSIN2	9606.ENSP00000407552	9606.ENSP00000263246	0	0	0	0	0.053	0.076	0	0.545	0.567
GAS7	IQGAP1	9606.ENSP00000407552	9606.ENSP00000268182	0	0	0	0	0.066	0.305	0	0.249	0.469
GAS7	WIPF2	9606.ENSP00000407552	9606.ENSP00000320924	0	0	0	0	0	0.183	0	0.299	0.402
GAS7	MYO1F	9606.ENSP00000407552	9606.ENSP00000344871	0	0	0	0	0.084	0.299	0	0.350	0.546
GAS7	SRGAP1	9606.ENSP00000407552	9606.ENSP00000347198	0	0	0	0	0.058	0.141	0	0.551	0.605
GAS7	WAS	9606.ENSP00000407552	9606.ENSP00000365891	0	0	0	0	0.088	0.595	0	0.298	0.718
GATAD2A	HDAC7	9606.ENSP00000353463	9606.ENSP00000080059	0	0	0	0	0.045	0.099	0.650	0.116	0.698
GATAD2A	SALL4	9606.ENSP00000353463	9606.ENSP00000217086	0	0	0	0	0	0.182	0.600	0.416	0.792
GATAD2A	HDAC5	9606.ENSP00000353463	9606.ENSP00000225983	0	0	0	0	0	0.099	0.650	0.068	0.680
GATAD2A	HIST1H4F	9606.ENSP00000353463	9606.ENSP00000244537	0	0	0	0	0	0.486	0	0.217	0.580
GATAD2A	PHC2	9606.ENSP00000353463	9606.ENSP00000257118	0	0	0	0	0	0	0.650	0	0.650
GATAD2A	RCOR1	9606.ENSP00000353463	9606.ENSP00000262241	0	0	0	0	0.087	0	0.600	0.325	0.731
GATAD2A	HIST1H2BD	9606.ENSP00000353463	9606.ENSP00000289316	0	0	0	0	0	0	0.900	0	0.900
GATAD2A	PRMT5	9606.ENSP00000353463	9606.ENSP00000319169	0	0	0	0	0.047	0	0.900	0.153	0.912
GATAD2A	ZNF687	9606.ENSP00000353463	9606.ENSP00000319829	0	0	0	0	0.056	0.607	0	0.234	0.691
GATAD2A	HIST1H2BK	9606.ENSP00000353463	9606.ENSP00000349430	0	0	0	0	0	0	0.900	0	0.900
GATAD2A	XRN2	9606.ENSP00000353463	9606.ENSP00000366396	0	0	0	0	0.426	0	0	0.113	0.469
GATAD2A	ZNF592	9606.ENSP00000353463	9606.ENSP00000452877	0	0	0	0	0.085	0.144	0	0.411	0.500
GATAD2A	PHF21A	9606.ENSP00000353463	9606.ENSP00000398824	0	0	0	0	0	0.151	0.600	0.166	0.692
GATAD2A	HIST2H2BF	9606.ENSP00000353463	9606.ENSP00000445831	0	0	0	0	0.045	0	0.900	0.061	0.902
GBA	GRN	9606.ENSP00000314508	9606.ENSP00000053867	0	0	0	0	0.176	0	0	0.677	0.723
GBA	GLA	9606.ENSP00000314508	9606.ENSP00000218516	0	0	0	0	0.084	0	0	0.635	0.651
GBA	LYZ	9606.ENSP00000314508	9606.ENSP00000261267	0	0	0	0	0	0	0	0.489	0.489
GBA	RAB7A	9606.ENSP00000314508	9606.ENSP00000265062	0	0	0	0	0.062	0	0	0.439	0.451
GBA	LRRK2	9606.ENSP00000314508	9606.ENSP00000298910	0	0	0	0	0	0	0	0.865	0.865
GBA	GLB1	9606.ENSP00000314508	9606.ENSP00000306920	0.165	0	0	0	0.102	0.389	0.900	0.427	0.968
GBA	PSEN1	9606.ENSP00000314508	9606.ENSP00000326366	0	0	0	0	0.067	0	0	0.386	0.403
GBA	LAMP2	9606.ENSP00000314508	9606.ENSP00000408411	0	0	0	0	0.062	0.078	0	0.422	0.457
GBA	NAGA	9606.ENSP00000314508	9606.ENSP00000379680	0	0	0	0	0.105	0	0	0.426	0.465
GBA	MGAM	9606.ENSP00000314508	9606.ENSP00000447378	0.041	0	0	0	0.064	0	0	0.454	0.467
GBA	NPC2	9606.ENSP00000314508	9606.ENSP00000451112	0	0	0	0	0.062	0	0	0.460	0.472
GBA	STEAP4	9606.ENSP00000314508	9606.ENSP00000369419	0	0	0	0	0	0	0	0.481	0.481
GBA	TFEB	9606.ENSP00000314508	9606.ENSP00000351742	0	0	0	0	0	0	0	0.508	0.508
GBA	LAMP1	9606.ENSP00000314508	9606.ENSP00000333298	0	0	0	0	0.098	0.247	0	0.425	0.576
GBA	MTX1	9606.ENSP00000314508	9606.ENSP00000357360	0	0	0	0	0.181	0	0	0.736	0.775
GBA	GCA	9606.ENSP00000314508	9606.ENSP00000394842	0	0	0	0	0	0	0	0.778	0.778
GBA	SNCA	9606.ENSP00000314508	9606.ENSP00000338345	0	0	0	0	0	0.496	0	0.897	0.946
GBA	SGMS2	9606.ENSP00000314508	9606.ENSP00000378176	0	0	0	0	0	0	0.900	0.482	0.946
GCA	SHISA5	9606.ENSP00000394842	9606.ENSP00000296444	0	0	0	0	0.062	0.124	0	0.390	0.455
GCA	TLR9	9606.ENSP00000394842	9606.ENSP00000353874	0	0	0	0	0	0.059	0	0.444	0.454
GCA	RYR2	9606.ENSP00000394842	9606.ENSP00000355533	0	0	0	0	0	0.091	0	0.490	0.517
GCA	SULT1A1	9606.ENSP00000394842	9606.ENSP00000378972	0	0	0	0	0.729	0	0	0	0.729
GCA	LCP1	9606.ENSP00000394842	9606.ENSP00000381581	0	0	0	0	0.080	0.470	0	0.726	0.855
GDPD3	PPP4C	9606.ENSP00000384363	9606.ENSP00000279387	0	0	0	0	0.058	0	0	0.639	0.646
GDPD3	PLB1	9606.ENSP00000384363	9606.ENSP00000330442	0	0	0	0	0.069	0	0.650	0	0.660
GDPD3	YPEL3	9606.ENSP00000384363	9606.ENSP00000381821	0	0	0	0	0.134	0	0	0.653	0.686
GDPD3	PSTPIP1	9606.ENSP00000384363	9606.ENSP00000452746	0	0	0	0	0	0	0	0.515	0.515
GFOD2	NMNAT1	9606.ENSP00000268797	9606.ENSP00000366410	0.041	0	0	0	0	0	0	0.400	0.400
GFOD2	PHACTR1	9606.ENSP00000268797	9606.ENSP00000329880	0	0	0	0	0	0	0	0.536	0.536
GK	TALDO1	9606.ENSP00000401720	9606.ENSP00000321259	0.054	0	0	0	0.064	0	0	0.395	0.418
GK	PNPLA2	9606.ENSP00000401720	9606.ENSP00000337701	0	0	0	0	0.062	0	0	0.460	0.471
GK	PSMD4	9606.ENSP00000401720	9606.ENSP00000357879	0	0	0	0	0.183	0.347	0	0.146	0.504
GK	PISD	9606.ENSP00000401720	9606.ENSP00000371586	0	0	0	0	0.065	0	0	0.479	0.492
GK	TKT	9606.ENSP00000401720	9606.ENSP00000391481	0.051	0	0	0	0.062	0	0	0.490	0.507
GLA	NPC2	9606.ENSP00000218516	9606.ENSP00000451112	0	0	0	0	0.085	0	0	0.424	0.450
GLA	MYBPC3	9606.ENSP00000218516	9606.ENSP00000442795	0	0	0	0	0	0	0	0.469	0.469
GLA	LAMP2	9606.ENSP00000218516	9606.ENSP00000408411	0	0	0	0	0.061	0	0	0.469	0.480
GLA	KIAA0226L	9606.ENSP00000218516	9606.ENSP00000396935	0	0	0	0	0.487	0	0	0	0.487
GLA	SPINT2	9606.ENSP00000218516	9606.ENSP00000301244	0	0	0	0	0	0	0	0.538	0.538
GLA	SORT1	9606.ENSP00000218516	9606.ENSP00000256637	0	0	0	0	0	0.417	0	0.268	0.555
GLA	PGM2	9606.ENSP00000218516	9606.ENSP00000371393	0	0	0	0	0.648	0	0	0.101	0.670
GLA	NEU1	9606.ENSP00000218516	9606.ENSP00000364782	0	0	0	0	0.062	0	0.900	0.423	0.941
GLA	LOC93432	9606.ENSP00000218516	9606.ENSP00000447431	0	0	0	0	0.059	0	0.900	0.453	0.944
GLA	MGAM	9606.ENSP00000218516	9606.ENSP00000447378	0	0	0	0	0.059	0	0.900	0.665	0.965
GLA	GLB1	9606.ENSP00000218516	9606.ENSP00000306920	0	0	0.335	0	0.092	0	0.900	0.573	0.970
GLB1	GNS	9606.ENSP00000306920	9606.ENSP00000258145	0.049	0	0	0	0.113	0.127	0.900	0.288	0.938
GLB1	HK2	9606.ENSP00000306920	9606.ENSP00000290573	0	0	0	0	0	0	0.900	0.063	0.902
GLB1	HK3	9606.ENSP00000306920	9606.ENSP00000292432	0	0	0	0	0	0	0.900	0	0.900
GLB1	TWF2	9606.ENSP00000306920	9606.ENSP00000303908	0	0	0	0	0.641	0	0	0	0.641
GLB1	TMPPE	9606.ENSP00000306920	9606.ENSP00000343398	0.042	0.219	0	0	0	0	0	0.387	0.501
GLB1	MGAM	9606.ENSP00000306920	9606.ENSP00000447378	0.070	0	0	0	0.063	0	0	0.687	0.704
GLB1	NAGA	9606.ENSP00000306920	9606.ENSP00000379680	0	0	0.332	0	0.102	0	0	0.612	0.747
GLB1	LOC93432	9606.ENSP00000306920	9606.ENSP00000447431	0.070	0	0	0	0.063	0	0	0.738	0.752
GLB1	PISD	9606.ENSP00000306920	9606.ENSP00000371586	0	0	0	0	0	0	0	0.768	0.768
GLB1	ST3GAL2	9606.ENSP00000306920	9606.ENSP00000377257	0	0	0	0	0.062	0	0.900	0.551	0.954
GLB1	NEU1	9606.ENSP00000306920	9606.ENSP00000364782	0.077	0	0	0	0.062	0.749	0.800	0.762	0.987
GLI1	HEY1	9606.ENSP00000228682	9606.ENSP00000338272	0	0	0	0	0	0.059	0	0.392	0.403
GLI1	TCF7L2	9606.ENSP00000228682	9606.ENSP00000358404	0	0	0	0	0.085	0.137	0	0.307	0.405
